timestamp,x,y,yaw
0.1515657901763916,0.019455448369582923,1.715012034602125e-06,0.018127443912876934
9.382213115692139,0.8796509279369189,-0.01894812137906648,0.8535152537245881
18.61258816719055,1.8100918240017643,-0.021697928520867413,2.0313485283038446
27.842721939086914,2.768876910826311,-0.013048811909295601,-1.6274040686942466
37.07305026054382,3.6576652178390985,-0.08951203799898638,-2.8773954961653345
46.30341386795044,4.555917619471351,-0.16620361409352893,-3.0224363677771193
55.53390574455261,5.435207695248088,-0.24631436343372526,-2.920811759250126
64.76393342018127,6.3642186633634354,-0.3258899012052018,-3.786320461236754
73.99423360824585,7.2721531844922005,-0.3745158098373345,-1.59907252128341
83.2243013381958,8.132092743065176,-0.44601481008762195,-5.404898077340167
92.4546811580658,9.02129478735815,-0.535836878700563,-4.8725752107864215
101.88564252853394,9.91640696304555,-0.5804746188866092,3.125851243367097
111.11628198623657,10.854647234202206,-0.5710460418419611,0.15449652019733773
120.34648728370667,11.67148933142123,-0.9112059997451079,-50.62845521692088
129.77764296531677,12.12459157945155,-1.7396215761008753,-63.39352282266917
139.00793743133545,12.368628837103754,-2.6199647496289664,-93.40835630556755
148.23835515975952,12.266316476620677,-3.4996117353096627,-96.46262730386442
157.46848893165588,12.129152296469993,-4.334354894839743,-92.58346880067495
166.6989142894745,12.036267321597807,-5.282287114873857,-94.37705213674225
175.92918372154236,12.017707675551714,-6.17124216131457,-90.80223077914982
185.15939593315125,11.966936088489991,-7.0121558461368405,-92.39751449056415
194.38976907730103,11.893881707795412,-7.940865233323771,-93.73679267998222
203.8206341266632,11.793469151090546,-8.819549232627217,-94.9186042629078
213.25193214416504,11.686388723499338,-9.695015400153968,-96.08025566353065
222.48243856430054,11.584491181811533,-10.593416828585273,-93.35119270641758
231.71322178840637,11.491164284251003,-11.511359417985924,-94.76262361809376
240.94361186027527,11.327744380549596,-12.421351669316786,-117.35326014950013
250.1741807460785,10.674771022618735,-12.999741940323146,-167.44699610000552
258.80264925956726,9.813231498942537,-12.878138055913945,170.15319423829285
267.23060297966003,8.897920107128131,-12.784582779479301,175.3039134852083
275.6582944393158,8.000447332333554,-12.688193447391841,175.5717221651342
284.08607816696167,7.083648413584052,-12.615045709737943,176.13075424798558
292.5140404701233,6.155010748001232,-12.534603090600353,176.13131463544516
300.94192004203796,5.277958005569354,-12.448118963879175,175.86897122198832
309.57037806510925,4.357859831413846,-12.369911197407992,176.17442263103774
318.1987564563751,3.426871025243942,-12.291530599655093,177.42015058230132
326.6266920566559,2.5279092576975524,-12.240821521041612,178.20333415390485
331.24197483062744,2.0266574449031993,-12.217683988781447,178.72753907330946
339.6697494983673,1.125909548740675,-12.167043703556393,178.09206397609694
348.0976994037628,0.23700449009799326,-12.116226679197345,179.22363096687081
356.5253667831421,-0.655596488909412,-11.973161487074778,150.0015031294734
364.953328371048,-1.40037341155994,-11.5055076032902,168.89173042971268
373.3813898563385,-2.3109714600707503,-11.292024358588083,155.4342356966284
381.80904936790466,-2.9176391919950078,-10.649125764230368,106.17235120215885
389.6353886127472,-2.9802863243514666,-9.77628317837188,92.02524142956958
397.2607295513153,-3.0056451625556937,-8.906455949236463,92.6673243282878
404.88591623306274,-3.040405126014652,-8.047233144335577,93.624468225162
412.51116466522217,-3.077933941781757,-7.169338434821244,94.09065150326077
420.13608384132385,-3.1277978505924495,-6.229467531782063,96.19301464673148
427.96168398857117,-3.14578706193386,-5.3717849727482605,77.72413422453923
435.58693051338196,-2.8846628883427705,-4.499754067514321,81.6126903595923
443.01168870925903,-2.835539990256368,-3.5895778171530432,88.65706050956997
450.23572421073914,-2.7854756414188446,-2.692239031697043,86.60342651980524
457.45942425727844,-2.6607282827420513,-1.8569687488551132,81.7862834824082
464.68299174308777,-2.4259930125200992,-0.9472120967285345,61.79197331741412
472.1074583530426,-1.7212712915741744,-0.28423068736482904,19.613999316634125
479.33128452301025,-0.8335955739523946,-0.25787186426958913,-7.934456133126475
486.5550935268402,0.005800691877489071,-0.4563424673836866,-4.885546366735944
493.7786178588867,0.8665331989783408,-0.3694051886927625,15.008244995092458
